,Name,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,meta_score,user_review
3339,Prince of Persia: The Sands of Time,0.11,0.04,0.0,0.0,0.15,92,8.1
3340,Prince of Persia: The Sands of Time,0.11,0.04,0.0,0.0,0.15,89,8.5
3341,Prince of Persia: The Sands of Time,0.11,0.04,0.0,0.0,0.15,75,8.0
3342,Scribblenauts,1.71,0.32,0.02,0.18,2.22,79,7.6
3343,BioShock 2,1.45,0.55,0.02,0.19,2.21,88,8.3
3344,BioShock 2,1.45,0.55,0.02,0.19,2.21,88,8.2
3345,BioShock 2,1.45,0.55,0.02,0.19,2.21,88,8.1
3346,BioShock 2,0.85,0.47,0.02,0.22,1.55,88,8.3
3347,BioShock 2,0.85,0.47,0.02,0.22,1.55,88,8.2
3348,BioShock 2,0.85,0.47,0.02,0.22,1.55,88,8.1
3349,BioShock 2,0.02,0.19,0.0,0.04,0.24,88,8.3
3350,BioShock 2,0.02,0.19,0.0,0.04,0.24,88,8.2
3351,BioShock 2,0.02,0.19,0.0,0.04,0.24,88,8.1
3352,Rock Band 2,1.78,0.24,0.0,0.18,2.2,92,7.2
3353,Rock Band 2,1.78,0.24,0.0,0.18,2.2,92,8.2
3354,Rock Band 2,1.78,0.24,0.0,0.18,2.2,91,8.0
3355,Rock Band 2,1.13,0.2,0.0,0.16,1.5,92,7.2
3356,Rock Band 2,1.13,0.2,0.0,0.16,1.5,92,8.2
3357,Rock Band 2,1.13,0.2,0.0,0.16,1.5,91,8.0
3358,Rock Band 2,0.94,0.01,0.0,0.08,1.03,92,7.2
3359,Rock Band 2,0.94,0.01,0.0,0.08,1.03,92,8.2
3360,Rock Band 2,0.94,0.01,0.0,0.08,1.03,91,8.0
3361,Rock Band 2,0.29,0.23,0.0,0.08,0.59,92,7.2
3362,Rock Band 2,0.29,0.23,0.0,0.08,0.59,92,8.2
3363,Rock Band 2,0.29,0.23,0.0,0.08,0.59,91,8.0
3364,Sonic Unleashed,1.28,0.68,0.02,0.21,2.2,66,7.2
3365,Sonic Unleashed,1.28,0.68,0.02,0.21,2.2,60,8.3
3366,Sonic Unleashed,1.28,0.68,0.02,0.21,2.2,54,8.1
3367,Sonic Unleashed,0.56,0.33,0.01,0.14,1.03,66,7.2
3368,Sonic Unleashed,0.56,0.33,0.01,0.14,1.03,60,8.3
3369,Sonic Unleashed,0.56,0.33,0.01,0.14,1.03,54,8.1
3370,Sonic Unleashed,0.54,0.33,0.0,0.09,0.96,66,7.2
3371,Sonic Unleashed,0.54,0.33,0.0,0.09,0.96,60,8.3
3372,Sonic Unleashed,0.54,0.33,0.0,0.09,0.96,54,8.1
3373,Sonic Unleashed,0.37,0.04,0.0,0.36,0.76,66,7.2
3374,Sonic Unleashed,0.37,0.04,0.0,0.36,0.76,60,8.3
3375,Sonic Unleashed,0.37,0.04,0.0,0.36,0.76,54,8.1
3376,Pro Evolution Soccer 2012,0.34,0.97,0.55,0.33,2.19,80,6.8
3377,Pro Evolution Soccer 2012,0.34,0.97,0.55,0.33,2.19,79,7.4
3378,Pro Evolution Soccer 2012,0.34,0.97,0.55,0.33,2.19,78,6.6
3379,Pro Evolution Soccer 2012,0.34,0.97,0.55,0.33,2.19,77,6.4
3380,Pro Evolution Soccer 2012,0.1,0.12,0.29,0.07,0.57,80,6.8
3381,Pro Evolution Soccer 2012,0.1,0.12,0.29,0.07,0.57,79,7.4
3382,Pro Evolution Soccer 2012,0.1,0.12,0.29,0.07,0.57,78,6.6
3383,Pro Evolution Soccer 2012,0.1,0.12,0.29,0.07,0.57,77,6.4
3384,Pro Evolution Soccer 2012,0.1,0.34,0.0,0.07,0.5,80,6.8
3385,Pro Evolution Soccer 2012,0.1,0.34,0.0,0.07,0.5,79,7.4
3386,Pro Evolution Soccer 2012,0.1,0.34,0.0,0.07,0.5,78,6.6
3387,Pro Evolution Soccer 2012,0.1,0.34,0.0,0.07,0.5,77,6.4
3388,Pro Evolution Soccer 2012,0.08,0.08,0.03,0.02,0.21,80,6.8
3389,Pro Evolution Soccer 2012,0.08,0.08,0.03,0.02,0.21,79,7.4
3390,Pro Evolution Soccer 2012,0.08,0.08,0.03,0.02,0.21,78,6.6
3391,Pro Evolution Soccer 2012,0.08,0.08,0.03,0.02,0.21,77,6.4
3392,Pro Evolution Soccer 2012,0.0,0.07,0.0,0.02,0.09,80,6.8
3393,Pro Evolution Soccer 2012,0.0,0.07,0.0,0.02,0.09,79,7.4
3394,Pro Evolution Soccer 2012,0.0,0.07,0.0,0.02,0.09,78,6.6
3395,Pro Evolution Soccer 2012,0.0,0.07,0.0,0.02,0.09,77,6.4
3396,Pro Evolution Soccer 2012,0.0,0.0,0.06,0.0,0.06,80,6.8
3397,Pro Evolution Soccer 2012,0.0,0.0,0.06,0.0,0.06,79,7.4
3398,Pro Evolution Soccer 2012,0.0,0.0,0.06,0.0,0.06,78,6.6
3399,Pro Evolution Soccer 2012,0.0,0.0,0.06,0.0,0.06,77,6.4
3400,Pro Evolution Soccer 2012,0.02,0.0,0.0,0.0,0.03,80,6.8
3401,Pro Evolution Soccer 2012,0.02,0.0,0.0,0.0,0.03,79,7.4
3402,Pro Evolution Soccer 2012,0.02,0.0,0.0,0.0,0.03,78,6.6
3403,Pro Evolution Soccer 2012,0.02,0.0,0.0,0.0,0.03,77,6.4
3404,Saints Row,1.17,0.78,0.02,0.22,2.19,81,7.6
3405,Star Wars: Knights of the Old Republic,1.68,0.44,0.0,0.08,2.19,94,9.1
3406,Star Wars: Knights of the Old Republic,1.68,0.44,0.0,0.08,2.19,93,9.0
3407,Star Wars: Knights of the Old Republic,0.01,0.1,0.0,0.02,0.14,94,9.1
3408,Star Wars: Knights of the Old Republic,0.01,0.1,0.0,0.02,0.14,93,9.0
3409,Hitman: Absolution,0.59,1.07,0.07,0.45,2.19,83,7.5
3410,Hitman: Absolution,0.59,1.07,0.07,0.45,2.19,79,7.2
3411,Hitman: Absolution,0.59,1.07,0.07,0.45,2.19,79,7.1
3412,Hitman: Absolution,0.68,0.9,0.01,0.17,1.76,83,7.5
3413,Hitman: Absolution,0.68,0.9,0.01,0.17,1.76,79,7.2
3414,Hitman: Absolution,0.68,0.9,0.01,0.17,1.76,79,7.1
3415,Hitman: Absolution,0.03,0.17,0.0,0.04,0.25,83,7.5
3416,Hitman: Absolution,0.03,0.17,0.0,0.04,0.25,79,7.2
3417,Hitman: Absolution,0.03,0.17,0.0,0.04,0.25,79,7.1
3418,ATV Offroad Fury 2,1.92,0.2,0.0,0.06,2.18,82,8.7
3419,Forza Motorsport 5,1.21,0.78,0.01,0.17,2.18,79,6.0
3420,Madden NFL 25,1.97,0.07,0.0,0.13,2.18,80,5.6
3421,Madden NFL 25,1.97,0.07,0.0,0.13,2.18,76,4.2
3422,Madden NFL 25,1.97,0.07,0.0,0.13,2.18,74,5.3
3423,Madden NFL 25,1.97,0.07,0.0,0.13,2.18,73,5.9
3424,Madden NFL 25,1.59,0.03,0.0,0.15,1.77,80,5.6
3425,Madden NFL 25,1.59,0.03,0.0,0.15,1.77,76,4.2
3426,Madden NFL 25,1.59,0.03,0.0,0.15,1.77,74,5.3
3427,Madden NFL 25,1.59,0.03,0.0,0.15,1.77,73,5.9
3428,Madden NFL 25,0.62,0.13,0.0,0.07,0.82,80,5.6
3429,Madden NFL 25,0.62,0.13,0.0,0.07,0.82,76,4.2
3430,Madden NFL 25,0.62,0.13,0.0,0.07,0.82,74,5.3
3431,Madden NFL 25,0.62,0.13,0.0,0.07,0.82,73,5.9
3432,Madden NFL 25,0.67,0.05,0.0,0.05,0.77,80,5.6
3433,Madden NFL 25,0.67,0.05,0.0,0.05,0.77,76,4.2
3434,Madden NFL 25,0.67,0.05,0.0,0.05,0.77,74,5.3
3435,Madden NFL 25,0.67,0.05,0.0,0.05,0.77,73,5.9
3436,Pokemon Ranger,1.29,0.04,0.73,0.12,2.18,69,7.3
3437,Mario & Luigi: Superstar Saga,1.48,0.17,0.47,0.06,2.17,90,8.9
3438,Star Wars: Rogue Squadron,1.6,0.46,0.08,0.03,2.17,85,8.5
3439,The Sims: House Party,1.23,0.83,0.0,0.1,2.16,74,7.9
3440,Call of Duty: Roads to Victory,0.52,1.03,0.0,0.59,2.14,64,7.2
3441,SimCity 2000,1.2,0.84,0.0,0.1,2.14,62,7.9
3442,SimCity 2000,0.68,0.46,0.0,0.08,1.22,62,7.9
3443,SimCity 2000,0.0,0.0,0.49,0.0,0.49,62,7.9
3444,SimCity 2000,0.0,0.0,0.28,0.0,0.28,62,7.9
3445,SimCity 2000,0.08,0.03,0.0,0.0,0.11,62,7.9
3446,Dance Dance Revolution Extreme,1.04,0.81,0.0,0.27,2.13,77,8.5
3447,Tetris DS,0.64,0.07,1.35,0.08,2.13,84,7.9
3448,Final Fantasy Tactics Advance,0.82,0.37,0.89,0.05,2.13,87,9.0
3449,Kirby's Epic Yarn,1.47,0.09,0.45,0.11,2.12,86,8.5
3450,Project Gotham Racing,1.37,0.61,0.05,0.09,2.12,85,8.1
3451,Need for Speed: Hot Pursuit 2,1.68,0.31,0.02,0.09,2.11,89,8.5
3452,Need for Speed: Hot Pursuit 2,1.68,0.31,0.02,0.09,2.11,75,7.5
3453,Need for Speed: Hot Pursuit 2,1.68,0.31,0.02,0.09,2.11,73,7.7
3454,Need for Speed: Hot Pursuit 2,1.68,0.31,0.02,0.09,2.11,68,8.1
3455,Need for Speed: Hot Pursuit 2,0.68,0.11,0.0,0.03,0.82,89,8.5
3456,Need for Speed: Hot Pursuit 2,0.68,0.11,0.0,0.03,0.82,75,7.5
3457,Need for Speed: Hot Pursuit 2,0.68,0.11,0.0,0.03,0.82,73,7.7
3458,Need for Speed: Hot Pursuit 2,0.68,0.11,0.0,0.03,0.82,68,8.1
3459,Need for Speed: Hot Pursuit 2,0.68,0.09,0.0,0.02,0.8,89,8.5
3460,Need for Speed: Hot Pursuit 2,0.68,0.09,0.0,0.02,0.8,75,7.5
3461,Need for Speed: Hot Pursuit 2,0.68,0.09,0.0,0.02,0.8,73,7.7
3462,Need for Speed: Hot Pursuit 2,0.68,0.09,0.0,0.02,0.8,68,8.1
3463,Mario Sports Mix,0.9,0.45,0.63,0.13,2.11,64,7.9
3464,Dynasty Warriors 4,0.63,0.21,1.13,0.13,2.11,78,9.0
3465,Dynasty Warriors 4,0.63,0.21,1.13,0.13,2.11,75,8.8
3466,Dynasty Warriors 4,0.12,0.03,0.0,0.01,0.16,78,9.0
3467,Dynasty Warriors 4,0.12,0.03,0.0,0.01,0.16,75,8.8
3468,Parasite Eve,0.94,0.07,1.05,0.04,2.1,81,9.0
3469,Scooby-Doo! Night of 100 Frights,1.17,0.72,0.0,0.22,2.1,69,8.5
3470,Scooby-Doo! Night of 100 Frights,1.17,0.72,0.0,0.22,2.1,68,7.5
3471,Scooby-Doo! Night of 100 Frights,1.17,0.72,0.0,0.22,2.1,66,7.3
3472,Scooby-Doo! Night of 100 Frights,0.23,0.06,0.0,0.01,0.3,69,8.5
3473,Scooby-Doo! Night of 100 Frights,0.23,0.06,0.0,0.01,0.3,68,7.5
3474,Scooby-Doo! Night of 100 Frights,0.23,0.06,0.0,0.01,0.3,66,7.3
3475,Scooby-Doo! Night of 100 Frights,0.11,0.03,0.0,0.01,0.14,69,8.5
3476,Scooby-Doo! Night of 100 Frights,0.11,0.03,0.0,0.01,0.14,68,7.5
3477,Scooby-Doo! Night of 100 Frights,0.11,0.03,0.0,0.01,0.14,66,7.3
3478,Need for Speed: Most Wanted 5-1-0,1.77,0.13,0.02,0.18,2.1,72,7.6
3479,Portal 2,1.41,0.51,0.01,0.17,2.1,95,9.1
3480,Portal 2,1.41,0.51,0.01,0.17,2.1,95,8.8
3481,Portal 2,1.41,0.51,0.01,0.17,2.1,95,8.7
3482,Portal 2,0.83,0.63,0.02,0.25,1.74,95,9.1
3483,Portal 2,0.83,0.63,0.02,0.25,1.74,95,8.8
3484,Portal 2,0.83,0.63,0.02,0.25,1.74,95,8.7
3485,Portal 2,0.33,0.32,0.0,0.11,0.76,95,9.1
3486,Portal 2,0.33,0.32,0.0,0.11,0.76,95,8.8
3487,Portal 2,0.33,0.32,0.0,0.11,0.76,95,8.7
3488,Devil May Cry 3: Dante's Awakening,0.99,0.63,0.29,0.19,2.09,84,9.1
3489,Dead Rising,1.16,0.65,0.08,0.2,2.09,85,7.7
3490,Dead Rising,0.01,0.0,0.0,0.0,0.02,85,7.7
3491,NBA 2K11,1.84,0.12,0.01,0.13,2.09,89,8.3
3492,NBA 2K11,1.84,0.12,0.01,0.13,2.09,89,8.0
3493,NBA 2K11,1.41,0.21,0.03,0.16,1.8,89,8.3
3494,NBA 2K11,1.41,0.21,0.03,0.16,1.8,89,8.0
3495,NBA 2K11,0.47,0.01,0.0,0.03,0.51,89,8.3
3496,NBA 2K11,0.47,0.01,0.0,0.03,0.51,89,8.0
3497,NBA 2K11,0.39,0.0,0.0,0.03,0.42,89,8.3
3498,NBA 2K11,0.39,0.0,0.0,0.03,0.42,89,8.0
3499,NBA 2K11,0.34,0.01,0.0,0.06,0.41,89,8.3
3500,NBA 2K11,0.34,0.01,0.0,0.06,0.41,89,8.0
3501,NBA 2K11,0.18,0.0,0.0,0.01,0.19,89,8.3
3502,NBA 2K11,0.18,0.0,0.0,0.01,0.19,89,8.0
3503,The Sims 2: Pets,0.92,0.94,0.0,0.22,2.09,76,7.7
3504,The Sims 2: Pets,0.92,0.94,0.0,0.22,2.09,68,7.8
3505,The Sims 2: Pets,0.92,0.94,0.0,0.22,2.09,66,7.3
3506,The Sims 2: Pets,0.92,0.94,0.0,0.22,2.09,65,7.0
3507,The Sims 2: Pets,0.92,0.94,0.0,0.22,2.09,57,7.4
3508,The Sims 2: Pets,0.19,0.39,0.0,0.22,0.8,76,7.7
3509,The Sims 2: Pets,0.19,0.39,0.0,0.22,0.8,68,7.8
3510,The Sims 2: Pets,0.19,0.39,0.0,0.22,0.8,66,7.3
3511,The Sims 2: Pets,0.19,0.39,0.0,0.22,0.8,65,7.0
3512,The Sims 2: Pets,0.19,0.39,0.0,0.22,0.8,57,7.4
3513,The Sims 2: Pets,0.42,0.03,0.0,0.04,0.48,76,7.7
3514,The Sims 2: Pets,0.42,0.03,0.0,0.04,0.48,68,7.8
3515,The Sims 2: Pets,0.42,0.03,0.0,0.04,0.48,66,7.3
3516,The Sims 2: Pets,0.42,0.03,0.0,0.04,0.48,65,7.0
3517,The Sims 2: Pets,0.42,0.03,0.0,0.04,0.48,57,7.4
3518,The Sims 2: Pets,0.02,0.01,0.0,0.27,0.3,76,7.7
3519,The Sims 2: Pets,0.02,0.01,0.0,0.27,0.3,68,7.8
3520,The Sims 2: Pets,0.02,0.01,0.0,0.27,0.3,66,7.3
3521,The Sims 2: Pets,0.02,0.01,0.0,0.27,0.3,65,7.0
3522,The Sims 2: Pets,0.02,0.01,0.0,0.27,0.3,57,7.4
3523,The Sims 2: Pets,0.21,0.05,0.0,0.01,0.27,76,7.7
3524,The Sims 2: Pets,0.21,0.05,0.0,0.01,0.27,68,7.8
3525,The Sims 2: Pets,0.21,0.05,0.0,0.01,0.27,66,7.3
3526,The Sims 2: Pets,0.21,0.05,0.0,0.01,0.27,65,7.0
3527,The Sims 2: Pets,0.21,0.05,0.0,0.01,0.27,57,7.4
3528,The Sims 2: Pets,0.01,0.02,0.0,0.01,0.04,76,7.7
3529,The Sims 2: Pets,0.01,0.02,0.0,0.01,0.04,68,7.8
3530,The Sims 2: Pets,0.01,0.02,0.0,0.01,0.04,66,7.3
3531,The Sims 2: Pets,0.01,0.02,0.0,0.01,0.04,65,7.0
3532,The Sims 2: Pets,0.01,0.02,0.0,0.01,0.04,57,7.4
3533,Metal Gear Solid: Peace Walker,0.46,0.42,0.96,0.25,2.09,89,8.7
3534,World of Warcraft: Cataclysm,1.77,0.32,0.0,0.0,2.08,90,5.8
3535,Tetris Worlds,1.11,0.71,0.0,0.27,2.08,65,8.0
3536,Tetris Worlds,1.11,0.71,0.0,0.27,2.08,53,5.6
3537,Tetris Worlds,1.11,0.71,0.0,0.27,2.08,47,4.4
3538,Tetris Worlds,1.11,0.71,0.0,0.27,2.08,44,6.1
3539,Tetris Worlds,1.25,0.39,0.0,0.06,1.71,65,8.0
3540,Tetris Worlds,1.25,0.39,0.0,0.06,1.71,53,5.6
3541,Tetris Worlds,1.25,0.39,0.0,0.06,1.71,47,4.4
3542,Tetris Worlds,1.25,0.39,0.0,0.06,1.71,44,6.1
3543,Tetris Worlds,0.17,0.04,0.0,0.01,0.22,65,8.0
3544,Tetris Worlds,0.17,0.04,0.0,0.01,0.22,53,5.6
3545,Tetris Worlds,0.17,0.04,0.0,0.01,0.22,47,4.4
3546,Tetris Worlds,0.17,0.04,0.0,0.01,0.22,44,6.1
3547,Mario Party 5,0.97,0.33,0.73,0.06,2.08,69,7.9
3548,Kingdom Hearts: Birth by Sleep,0.63,0.42,0.75,0.26,2.07,82,8.6
3549,Dark Souls,0.75,0.54,0.54,0.23,2.07,89,8.7
3550,Dark Souls,0.75,0.54,0.54,0.23,2.07,89,8.9
3551,Dark Souls,0.64,0.28,0.0,0.08,1.0,89,8.7
3552,Dark Souls,0.64,0.28,0.0,0.08,1.0,89,8.9
3553,Dark Souls,0.0,0.06,0.0,0.01,0.07,89,8.7
3554,Dark Souls,0.0,0.06,0.0,0.01,0.07,89,8.9
3555,Tom Clancy's Splinter Cell: Conviction,1.2,0.63,0.04,0.19,2.06,85,7.7
3556,Tom Clancy's Splinter Cell: Conviction,1.2,0.63,0.04,0.19,2.06,83,5.5
3557,Tom Clancy's Splinter Cell: Conviction,0.0,0.08,0.0,0.02,0.11,85,7.7
3558,Tom Clancy's Splinter Cell: Conviction,0.0,0.08,0.0,0.02,0.11,83,5.5
3559,R4: Ridge Racer Type 4,0.68,0.46,0.79,0.13,2.06,88,8.7
3560,SoulCalibur II,1.06,0.62,0.13,0.25,2.06,93,8.9
3561,SoulCalibur II,1.06,0.62,0.13,0.25,2.06,92,8.7
3562,SoulCalibur II,1.06,0.62,0.13,0.25,2.06,92,8.8
3563,SoulCalibur II,0.99,0.32,0.11,0.08,1.5,93,8.9
3564,SoulCalibur II,0.99,0.32,0.11,0.08,1.5,92,8.7
3565,SoulCalibur II,0.99,0.32,0.11,0.08,1.5,92,8.8
3566,SoulCalibur II,0.78,0.18,0.03,0.0,1.0,93,8.9
3567,SoulCalibur II,0.78,0.18,0.03,0.0,1.0,92,8.7
3568,SoulCalibur II,0.78,0.18,0.03,0.0,1.0,92,8.8
3569,Mario & Luigi: Dream Team,0.89,0.57,0.46,0.13,2.06,81,8.3
3570,Sonic Mega Collection,1.47,0.48,0.05,0.06,2.05,75,8.6
3571,NBA Jam,1.75,0.25,0.0,0.05,2.05,79,8.6
3572,NBA Jam,1.75,0.25,0.0,0.05,2.05,75,7.5
3573,NBA Jam,1.75,0.25,0.0,0.05,2.05,71,5.9
3574,NBA Jam,1.75,0.25,0.0,0.05,2.05,68,8.1
3575,NBA Jam,1.19,0.16,0.0,0.03,1.39,79,8.6
3576,NBA Jam,1.19,0.16,0.0,0.03,1.39,75,7.5
3577,NBA Jam,1.19,0.16,0.0,0.03,1.39,71,5.9
3578,NBA Jam,1.19,0.16,0.0,0.03,1.39,68,8.1
3579,NBA Jam,0.38,0.03,0.0,0.03,0.43,79,8.6
3580,NBA Jam,0.38,0.03,0.0,0.03,0.43,75,7.5
3581,NBA Jam,0.38,0.03,0.0,0.03,0.43,71,5.9
3582,NBA Jam,0.38,0.03,0.0,0.03,0.43,68,8.1
3583,NBA Jam,0.2,0.16,0.0,0.05,0.41,79,8.6
3584,NBA Jam,0.2,0.16,0.0,0.05,0.41,75,7.5
3585,NBA Jam,0.2,0.16,0.0,0.05,0.41,71,5.9
3586,NBA Jam,0.2,0.16,0.0,0.05,0.41,68,8.1
3587,NBA Jam,0.27,0.1,0.0,0.03,0.4,79,8.6
3588,NBA Jam,0.27,0.1,0.0,0.03,0.4,75,7.5
3589,NBA Jam,0.27,0.1,0.0,0.03,0.4,71,5.9
3590,NBA Jam,0.27,0.1,0.0,0.03,0.4,68,8.1
3591,NBA Jam,0.22,0.12,0.0,0.06,0.4,79,8.6
3592,NBA Jam,0.22,0.12,0.0,0.06,0.4,75,7.5
3593,NBA Jam,0.22,0.12,0.0,0.06,0.4,71,5.9
3594,NBA Jam,0.22,0.12,0.0,0.06,0.4,68,8.1
3595,NBA Jam,0.1,0.03,0.0,0.0,0.14,79,8.6
3596,NBA Jam,0.1,0.03,0.0,0.0,0.14,75,7.5
3597,NBA Jam,0.1,0.03,0.0,0.0,0.14,71,5.9
3598,NBA Jam,0.1,0.03,0.0,0.0,0.14,68,8.1
3599,Kingdom Hearts 358/2 Days,1.11,0.27,0.53,0.14,2.04,75,8.3
3600,Dance Central 2,1.45,0.42,0.01,0.16,2.04,86,8.1
3601,Rayman Raving Rabbids: TV Party,0.73,1.09,0.0,0.23,2.04,73,7.4
3602,Rayman Raving Rabbids: TV Party,0.44,0.01,0.0,0.04,0.49,73,7.4
3603,Peter Jackson's King Kong: The Official Game of the Movie,0.71,1.02,0.0,0.31,2.04,82,8.4
3604,Peter Jackson's King Kong: The Official Game of the Movie,0.71,1.02,0.0,0.31,2.04,82,7.9
3605,Peter Jackson's King Kong: The Official Game of the Movie,0.71,1.02,0.0,0.31,2.04,81,7.9
3606,Peter Jackson's King Kong: The Official Game of the Movie,0.71,1.02,0.0,0.31,2.04,80,7.6
3607,Peter Jackson's King Kong: The Official Game of the Movie,0.71,1.02,0.0,0.31,2.04,77,7.7
3608,Peter Jackson's King Kong: The Official Game of the Movie,0.71,1.02,0.0,0.31,2.04,56,6.3
3609,Peter Jackson's King Kong: The Official Game of the Movie,0.34,0.17,0.0,0.02,0.53,82,8.4
3610,Peter Jackson's King Kong: The Official Game of the Movie,0.34,0.17,0.0,0.02,0.53,82,7.9
3611,Peter Jackson's King Kong: The Official Game of the Movie,0.34,0.17,0.0,0.02,0.53,81,7.9
3612,Peter Jackson's King Kong: The Official Game of the Movie,0.34,0.17,0.0,0.02,0.53,80,7.6
3613,Peter Jackson's King Kong: The Official Game of the Movie,0.34,0.17,0.0,0.02,0.53,77,7.7
3614,Peter Jackson's King Kong: The Official Game of the Movie,0.34,0.17,0.0,0.02,0.53,56,6.3
3615,Peter Jackson's King Kong: The Official Game of the Movie,0.2,0.03,0.0,0.02,0.26,82,8.4
3616,Peter Jackson's King Kong: The Official Game of the Movie,0.2,0.03,0.0,0.02,0.26,82,7.9
3617,Peter Jackson's King Kong: The Official Game of the Movie,0.2,0.03,0.0,0.02,0.26,81,7.9
3618,Peter Jackson's King Kong: The Official Game of the Movie,0.2,0.03,0.0,0.02,0.26,80,7.6
3619,Peter Jackson's King Kong: The Official Game of the Movie,0.2,0.03,0.0,0.02,0.26,77,7.7
3620,Peter Jackson's King Kong: The Official Game of the Movie,0.2,0.03,0.0,0.02,0.26,56,6.3
3621,Peter Jackson's King Kong: The Official Game of the Movie,0.19,0.05,0.0,0.01,0.24,82,8.4
3622,Peter Jackson's King Kong: The Official Game of the Movie,0.19,0.05,0.0,0.01,0.24,82,7.9
3623,Peter Jackson's King Kong: The Official Game of the Movie,0.19,0.05,0.0,0.01,0.24,81,7.9
3624,Peter Jackson's King Kong: The Official Game of the Movie,0.19,0.05,0.0,0.01,0.24,80,7.6
3625,Peter Jackson's King Kong: The Official Game of the Movie,0.19,0.05,0.0,0.01,0.24,77,7.7
3626,Peter Jackson's King Kong: The Official Game of the Movie,0.19,0.05,0.0,0.01,0.24,56,6.3
3627,Peter Jackson's King Kong: The Official Game of the Movie,0.16,0.01,0.0,0.02,0.19,82,8.4
3628,Peter Jackson's King Kong: The Official Game of the Movie,0.16,0.01,0.0,0.02,0.19,82,7.9
3629,Peter Jackson's King Kong: The Official Game of the Movie,0.16,0.01,0.0,0.02,0.19,81,7.9
3630,Peter Jackson's King Kong: The Official Game of the Movie,0.16,0.01,0.0,0.02,0.19,80,7.6
3631,Peter Jackson's King Kong: The Official Game of the Movie,0.16,0.01,0.0,0.02,0.19,77,7.7
3632,Peter Jackson's King Kong: The Official Game of the Movie,0.16,0.01,0.0,0.02,0.19,56,6.3
3633,Peter Jackson's King Kong: The Official Game of the Movie,0.12,0.0,0.0,0.01,0.13,82,8.4
3634,Peter Jackson's King Kong: The Official Game of the Movie,0.12,0.0,0.0,0.01,0.13,82,7.9
3635,Peter Jackson's King Kong: The Official Game of the Movie,0.12,0.0,0.0,0.01,0.13,81,7.9
3636,Peter Jackson's King Kong: The Official Game of the Movie,0.12,0.0,0.0,0.01,0.13,80,7.6
3637,Peter Jackson's King Kong: The Official Game of the Movie,0.12,0.0,0.0,0.01,0.13,77,7.7
3638,Peter Jackson's King Kong: The Official Game of the Movie,0.12,0.0,0.0,0.01,0.13,56,6.3
3639,Need for Speed: The Run,0.58,1.06,0.03,0.37,2.04,69,6.2
3640,Need for Speed: The Run,0.58,1.06,0.03,0.37,2.04,68,6.3
3641,Need for Speed: The Run,0.58,1.06,0.03,0.37,2.04,65,6.7
3642,Need for Speed: The Run,0.58,1.06,0.03,0.37,2.04,64,6.4
3643,Need for Speed: The Run,0.63,0.58,0.0,0.15,1.38,69,6.2
3644,Need for Speed: The Run,0.63,0.58,0.0,0.15,1.38,68,6.3
3645,Need for Speed: The Run,0.63,0.58,0.0,0.15,1.38,65,6.7
3646,Need for Speed: The Run,0.63,0.58,0.0,0.15,1.38,64,6.4
3647,Need for Speed: The Run,0.09,0.21,0.0,0.07,0.37,69,6.2
3648,Need for Speed: The Run,0.09,0.21,0.0,0.07,0.37,68,6.3
3649,Need for Speed: The Run,0.09,0.21,0.0,0.07,0.37,65,6.7
3650,Need for Speed: The Run,0.09,0.21,0.0,0.07,0.37,64,6.4
3651,Need for Speed: The Run,0.13,0.13,0.01,0.03,0.29,69,6.2
3652,Need for Speed: The Run,0.13,0.13,0.01,0.03,0.29,68,6.3
3653,Need for Speed: The Run,0.13,0.13,0.01,0.03,0.29,65,6.7
3654,Need for Speed: The Run,0.13,0.13,0.01,0.03,0.29,64,6.4
3655,Need for Speed: The Run,0.09,0.09,0.0,0.02,0.19,69,6.2
3656,Need for Speed: The Run,0.09,0.09,0.0,0.02,0.19,68,6.3
3657,Need for Speed: The Run,0.09,0.09,0.0,0.02,0.19,65,6.7
3658,Need for Speed: The Run,0.09,0.09,0.0,0.02,0.19,64,6.4
3659,Madden NFL 15,1.53,0.25,0.0,0.25,2.03,81,6.0
3660,Madden NFL 15,1.53,0.25,0.0,0.25,2.03,80,6.2
3661,Madden NFL 15,1.76,0.09,0.0,0.17,2.02,81,6.0
3662,Madden NFL 15,1.76,0.09,0.0,0.17,2.02,80,6.2
3663,Madden NFL 15,1.3,0.09,0.0,0.12,1.51,81,6.0
3664,Madden NFL 15,1.3,0.09,0.0,0.12,1.51,80,6.2
3665,Madden NFL 15,1.07,0.15,0.0,0.19,1.41,81,6.0
3666,Madden NFL 15,1.07,0.15,0.0,0.19,1.41,80,6.2
3667,NBA Live 2004,1.57,0.18,0.0,0.27,2.03,86,7.7
3668,NBA Live 2004,1.57,0.18,0.0,0.27,2.03,85,8.2
3669,NBA Live 2004,1.57,0.18,0.0,0.27,2.03,84,7.7
3670,NBA Live 2004,1.57,0.18,0.0,0.27,2.03,80,8.8
3671,NBA Live 2004,0.44,0.04,0.0,0.02,0.51,86,7.7
3672,NBA Live 2004,0.44,0.04,0.0,0.02,0.51,85,8.2
3673,NBA Live 2004,0.44,0.04,0.0,0.02,0.51,84,7.7
3674,NBA Live 2004,0.44,0.04,0.0,0.02,0.51,80,8.8
3675,NBA Live 2004,0.21,0.05,0.0,0.01,0.27,86,7.7
